	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Pbx2	0	0.903094851672	0	0	0	0	0	0	0	-0.907837194425	0	0	0	0	0.974010822725	0	0	0	0	0	0	0	0	0	0	0	0	0
Pbxip1	0	0	0	0	0	0	0	0	0	0	0	-0.947961784107	0.98061036037	0	0	0	0.903340235655	-0.941632670183	0	0	0	0	0	0	0	-0.983818023555	-0.972648998983	-0.994819250574
Pcbd2	0	0	0	0	0	0	0	0	0	0	0.892052572442	0	0	0	0	0	0	0	0	0	0	0.95756579089	0	0.936927706435	0	0	0	0
Pcbp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9705672606	-0.935576227282	0	0	0	0	0
Pcbp4	0.954436068862	0.925704617954	0	0.898406726104	0	0	0	0	0	0	0.981634946123	0.852640460805	0	0	0.948370349005	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcca	0	0	0	0	0	0.947130514144	0	0	0	0	0	0	0	0	0	0	0	0	0.892999668516	0	0	0	0	0	0	0	0	0
Pccb	0	0	-0.890601239604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhga4	0	0	0	0	0	0	-0.945984919195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhga6	0	0	0	0	0	0	0	0.867096590885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhgc3	0	0	0	0	0	0	0	0	-0.933761916248	0	0	0.866579993026	0	0	0	0	0	0	0.946519206678	0.925110530417	0	0	0	0	0	0	0	0
Pcf11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879736018494	0	0	0	0	0	0	0	0	0	0	0
Pcgf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850337295352	0	0	0	0	0	0
Pcgf2	0	0	0	0	0	0	0	0	0	0	0.965728037057	0.937569148776	0	-0.891686680021	0	0	0	0.909836453728	0	0	0.952300797713	0	0	0	0	0	0	0
Pcgf5	0	0.993060368765	-0.925765314148	0	-0.968973183854	0	0	0.955632853902	0.974497285709	0	0	0	0.961733013617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.93563390769
Pcgf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937879107491	0.860454003418	0	0	0.937207530275	0	0	0	0	0	0	0	0
Pcif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945860544408	0	0	0	0	0	0	0	0	0	0	0	0	0
Pck2	0	0.985853828636	0	0	0	0.966279074773	0	-0.965685400564	0	0	0.978849622668	0.922462966391	0	0	0	-0.989355342779	0	0	-0.982942330079	0	0	0	0	0	0	0.994412133162	0.99612551606	0.991140346723
Pcmt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886783274283	0	0	0	0	0	0	0	0	0	0	0
Pcmtd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878646858009	0	0	0	0	0	0	0	0	0	0	0
Pcmtd2	0	0	0	0	-0.933641311757	0.972370624524	0	0	0	0	0	0	0	0	0	0.887941314483	0	0	0	0	0	0	0	0	0	0	0	0
Pcnp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952989594858	0	0	0	0	0	0	0	0	0	0	0	0
Pcnt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.954212242929	0	-0.90368944868
Pcnx	0	0	0	0	0	0	0	0	0	0	0.951332176728	0.906297758396	0	0	0.961862163081	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcnxl3	0	0	0	0	0	0	0	0	0	-0.968747705893	0.915359745834	0	0	-0.980498778224	0.982142934018	-0.963435864629	0	0	0	0	0	0	0	0	0	0	0	0
Pcsk7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951822944694	0	0	-0.930054639078	0	0	0	0	0	0	0	0	0	0
Pctp	0	0	0	-0.904051262152	-0.978238754942	0	0	0.917563896698	-0.93853365914	0	0	0	0.889964656096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.941910584879
Pcx	0.888066158966	-0.947327299613	0	0.883950596025	0	0.990813168079	0	0.991303936045	0	-0.945733222867	0.985272656045	0	0	0	0.995225774789	0	0	0	0.98542333042	0.99380943566	0.969615435944	0.990188945667	0	0.988660677001	0	0	0.976580897072	0.978927112347
Pcyox1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.886642266106
Pcyox1l	-0.952576216794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.90898031525
Pcyt1a	0	0	0	0	0	0	0	0	0	0	0.98073089987	0	0	0	0.898208696925	0	0	0	0	0.955357335044	0	0	0	0	0	0	0	0
Pdcd1	-0.993995993833	-0.989905928497	-0.986266819083	0	0.954926836828	-0.997556448145	0	0	-0.995516659151	0	0	0	0	-0.971401004688	0	0	0	0	0	0	0	0	-0.989795811354	0	-0.988395750527	-0.911565446289	0	0
Pdcd10	0	0	-0.891130850629	0	-0.903532138475	0	0	0	0	0	0	0	0	0	0	0.939364326335	0	0	0	0	0	0	0	0	0	0	0	0
Pdcd11	0	0	0	0	0	-0.972995081434	0	0	-0.974620620222	0	0	0	0	0	0.863678435053	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdcd1lg2	-0.991295501977	-0.991531467285	-0.996942938345	0	0	-0.994121841998	0	0	-0.993670886076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.955905949472	0	0	0
Pdcd2	0	0	0	0	0	0	0	0	-0.898618816398	0	0	0	0	0	0	0.938529159797	0.901885151686	0	0	0	0	0	0	0	0	0	0	0
Pdcd2l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.971175526727	0	0	0	0	-0.973986135727	0	0	0	0	0
Pdcd4	0	-0.923028116577	0	0	0	0.961728708635	0	0	0.894062999109	0	0	0	0.984428879542	0.965848576558	0	0	0.860221534382	0	0	0	0	0	0	0	0	0	0	-0.9849768754
Pdcd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923526296983	0	0	0	0	0	0	0	-0.87854603421	-0.967835306702	0	0	0
Pdcd6ip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.955486455591
Pdcl	0	0	-0.885577800384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdcl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.929986471322	0	0	0	-0.968648076096	-0.904953173996	0	0	-0.883920799555	-0.924506832507
Pde1a	0	0	0	0	-0.994976560779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde1b	0	0	0	0	0	0	0	0	0	0	0	-0.911549715269	0.948284249362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.927742179061
Pde3b	0.974023737672	0	0	0.932898243137	0	0	0	0	0	0	0	0	0	0	0	0	0.880838093926	0	0	0	0	0	0	0	0	0	0	-0.957091019685
Pde4b	0	0	0	0.981019333675	0	0	0	0	0.932528014671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.926777343136
Pde4d	0	0.971027470091	0.936045185093	0.981587591319	0	0.985767728993	0	0	0.971699047307	0	0	0	0	0	0	0	0	0	0	0.945826104551	0	0	0	0	0	0	0	0
Pde4dip	0	0.94642449707	0	0.858762145431	0	0	0	0	0	0	0.919234229774	0	0	0	0	-0.938806330163	0	0	0	0	0	0	0	0	0	0	0	0
Pde6d	0.952141513373	0.979129446508	0	0.968892198942	0.992668615389	0.988294753518	0	0.903938628174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883192919165	0
Pde7a	-0.931795538683	0.871448927844	-0.996958669365	0	0	-0.97727916269	0	0	0	0	0.946553646535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde8a	0	0	0	0	0	0	0.90548842175	-0.902939603369	0	0	-0.918266861032	0	0	0	-0.965743080973	0	0	-0.968233825889	-0.973037030822	-0.96396023198	0	0	-0.935366480341	0	-0.911528740574	0	-0.933777647269	-0.993371996686
Pdf	0	0	0	0	0	0	0	0	-0.91960924145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdgfb	-0.994619990981	0	-0.94853334452	0.994666127109	0.99043432965	-0.981967006806	0	0	-0.993151762399	0	0	0	0	-0.986953740312	0	0	0	0	0	0	-0.97868446719	0	0	0	0	0	0	0
Pdha1	0	0	0	0	0	0	0	0	-0.874513649282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdia3	0	0	0	0	-0.871907543549	0	0	0	0	0	0	0	0	0	0	0	0.939958413872	0	0	0	0	0	0	0	0	0	0	0
Pdia4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921838743978	0	0	0	0	0	0	0	0	0	0	0
Pdia5	0	0	0	0	0	0	0	0	0	0	0.972783902811	0.936751202166	-0.963378184221	-0.882022589745	0.919419344007	-0.946341488994	-0.936677398718	0	0	0.890046450757	0	0.909694389317	0.910047397854	0.945214797085	0	0.954879482025	0.968590850191	0.992957049193
Pdik1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909909638425	0	0	0	0.949407849704	0	0	0	0	0	0	0
Pdk1	0	0	-0.884172495884	0.928722410446	0	0	0	0.999014159086	0	0	0	0	0	0	0	0	0.944302140868	0	0	0	0	0	0	0	0	0	0	0
Pdk3	0	0	0	0	0	0	0	0.973059421669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdlim1	0	0.950268846136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdlim2	0	0	0	0	0	0	0	0	0	-0.968490765891	0	0	0	-0.921276729626	0	0	0	0	0	0	0	0	-0.977635732489	0	0	0	0	0
Pdlim4	0.904037642764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdlim5	-0.988930605225	-0.990152381152	0.985858133618	0	0	-0.983230732122	0	0	-0.9841850807	0	0	0	0	0	0	0.955972947492	0.906207353771	0.969938309606	0	0	0	0	0	0	0	0	0	0
Pdlim7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.959230438476
Pdp1	0	0	-0.977840235756	0	0	0	0	0	0	0	0	0	0.98558261476	0.925700312972	0	0	0.945610855443	0	0	0	0	0	0	0	0	0	0	0
Pdpk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856420235138	0	0	0	0	0	0	0	0	0	0	0
Pdpn	0.991540710064	0.999728786124	0.999259543069	0.999625466552	-0.97216658102	0	0	0.946575171446	0	0	0.990386974846	0.944353800653	0	0	0	0	0	0	-0.921958407182	0	0	0.920168410902	0	0	0	0.959305003681	0	0
Pdpr	0	0	0	0	0	0	0	0	0	0	0.948232589576	0	0	0	0.893998424377	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdrg1	0	0	0	0	0	0	0	0	-0.972475957757	0	0	-0.970562016927	0	0	0	0	0.942623197827	0	0	0	0	0	-0.968034566296	0	0	0	0	-0.899305737628
Pds5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899939299752	0	0	0	0	0	0	0	0	0	0	0
Pdss1	0	0	0	0	0	0	0	0	-0.902604008264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdss2	0	0	0	0	0	0	0.971436443396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdxk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918015919824	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdxp	0.86730753501	0	0	0	0	0	0	0.992216592262	0	0	0.871358523219	0	0	0	0	0	0	0	0	0.959274868806	0	0	0	0	0	0	0	0
Pdzd11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927258716513	0	0	0	0	0	0	-0.879495139115	0	0	0	0	0
Pdzd8	-0.89407779514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdzk1ip1	-0.995857497929	0	-0.904517949094	0	-0.979822344342	0	0	0	0	0	0	0	0.904076387603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pea15a	0	0	0	0	0	0	0	0	0	0	0	-0.933987394209	0	0	0	0	0	0	0	0	0	0	-0.911450085472	0	-0.952728283326	0	0	-0.888110494688
Pear1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.996208824054
Pebp1	0	0	0	0	0	0	0	0.87928830035	0	0	0.876356607502	0	0	0	0	0	0.963644425694	0	0	0	0	0	0	0	0	0	0	0
Pecam1	-0.961605822575	0	0	0	0	0.987506941784	0	0.967824563367	0	-0.944296456325	0	0	0.93883481353	0	0	0	0.946717235857	0	0	0.965598887593	0	0	0	0	0	0	0	0
Pecr	0	0	0	0	0	0	0.975263572532	0.880196651585	0	0	0.967316575473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867656238565	0
Peli1	0	0	-0.932131133787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909337075798	0	0	0	0	0	0	0	0	0	0	0
Peli2	0	0	0	0	0	0	0	0	0	-0.995364592619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pelp1	0	0	0	0	0	0	0	0	0	0	0.939248091817	0	0	0	0.927064992316	0	0	0	0	0	0	0	0	0	0	0	0	0
Pemt	0	0	0	0	-0.946074061645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Penk	0	-0.99840067958	-0.997514498757	-0.993104569337	-0.996832821201	-0.998578964479	-0.969109519365	0	-0.96856417732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.871529999056	0	0	-0.938051241178
Pepd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.929614170503	0	0	0	0	0
Per1	0	0	0	0	0	0	0	0.968311026351	0.911489566876	-0.960473189097	0.9372979349	0	0	-0.961731670739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Perp	-0.966849496083	0.946291042624	-0.908434973205	-0.977640976162	-0.989832517068	0	0	0	0	0.912888686076	0	0	0.906779916397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pes1	0	0	0	0	0	0	0	0	0	0	0.918097714485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pet112l	0	0	0	0	0	0	0	0	-0.935046616257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870648201163	0	0	0	0	0	0	0
Pex11a	0	0	0	0	0	0	0.859924490613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex11b	0	0	0	0	0	0	0	0.902229550259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.959046909903	0	0	0
Pex12	0	0	0	0	0	0	0	0	-0.964143760553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex14	0	0	0	0	0	0	0	0	0	0	0.965009105037	0.902505069116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex16	0	0	0	0	0	0	0	0	0	-0.900008389878	0	0	0.890472643991	0	0.924787656755	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex19	0	0	0	0	0	0	0	0	-0.876894277055	0	0.858478016609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex26	0	0	0	0	0.896103560651	0	0	0.954552303381	0	0	0	0	0	0	0.852567276109	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex3	0	0	0	0	0	0	0	0	0	0	0.928313437141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963605680854	0.914279195313	0.914391124849
Pex5	0	0	0	0.891587634369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex6	0	0	0	0	0	0	0	0.863385696266	0	-0.954988306608	0.970493652304	0	0	-0.963236605036	0.981975039713	0	0	0	0	0	0	0.96331724705	0	0.965771086879	0	0	0	0
Pex7	0	0	-0.892483718394	0	0	0	0	0	0	0	0	0	0	0	0	0.861297779921	0	0.935666346663	0	0	0.968698474745	0	0	0	-0.911124977714	0	0	0
Pfas	-0.920054953698	0	0	0	0	-0.963981206674	0	0	-0.954500644972	0	0.875060807873	0	0	0	0.947608367163	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfdn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920435319796	0	0	0	0	0	0	0	0	0	0	0	0
Pfdn2	0	0	0	0	0	-0.886448250186	0	0	0	0	0.85880089027	0	0	0	0	0.963803710034	0	0	0	0	0	0	0	0	0	0	0	0
Pfdn4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.946572210628	0	0	0
Pfdn5	0	0	0	0	0	0	0	0	0	0	0.968836234174	0	-0.956173376821	0	0.987584431463	0.895810821864	0	0.949270090275	0.984355694846	0	0.970144948749	0	0	0	0	0.922252022265	0.901902371615	0.920069396312
Pfkfb1	0	0	0	0	0	0	0.909944078282	0	0	0	0	0	0.899147183035	0	0	0	0	0	0	0	0	0	0	0.912707876826	0	0	0	0
Pfkfb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871255203647	0	0	0	0	0	0	0	0	0	0	0
Pfkfb3	0	0	0	0	0	0	0	0.993874010392	0	0	0.926557004421	0	0	0	0	0	0	0	0	0.974424101012	0	0	0	0	0	0	0	0
Pfkfb4	0	0	0	0.949971802367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pfkl	0	0	0	0	0	0	0	0.998859179729	0	0	0.968556410334	0.918614312344	0	0	0	-0.931947605214	0	0	0	0	0	0	0	0	0	0	0	0
Pfkm	0	0	0	0	0	0.955258320454	0	0.980911709121	0	0	0	0	0	0	0.898875969159	0	0	0	0	0.958732441054	0	0	0	0	0	0	0	0
Pfkp	0	0.97745480845	0	0	0	0	0	0.9953678392	0	0	0.930995441024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.949472424437
Pfn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970579751947	0	0	0	0	0.978440649364	0	0	0	0	0	0	0
Pfn2	0	0	0	0	0	0.978707558257	0	0.975044018443	0	0	0	0	0	0	0	0	0.894979960308	0.953609512289	0	0	0	0	0	0	0	0	0	0
Pgam1	0	0	0	0	0	0	0	0.996556014275	0	0	0.899203147803	0	0	0	0	0	0.941839691074	0	0	0	0	0	0	0	0	0	0.950264541153	0
Pgam5	0	0	0	0	0	0	0	0	-0.959587008275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgap1	0	0	0	0	0	0	0.89508327988	0	0	0	-0.893957190649	-0.933012070936	0	0	0	-0.944181095508	0	-0.960452214403	-0.938496953426	0	-0.964190953614	0	-0.876705504808	-0.978820802702	-0.978930919845	-0.966980587921	-0.961962392374	-0.901675878053
Pgbd1	0	0.919483918739	0	0	0	0.935067954143	0	0.977493553289	0.888746346146	0	0	0	0	0	0	0	0.893447386661	0	0	0	0	0	0	0	0	0	0	0
Pgd	0	0	0	0	0	-0.918602456137	0	0.98017125219	0	0	0.860040725131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pggt1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868654994425	0	0	0	0.963829539927	0	0	0	0	0	0	0
Pgk1	0	0	0	0.908312490045	0	0	0	0.995772507523	0	0	0.935726616413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939803434515
Pglyrp2	0	0	0	0	0	0.991889413618	0	0.985177946437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgm1	0	0	0	0.86333403648	0	0	0	0	0	0	0	0	0	0	0	0	0.907675352686	0	0	0	0	0	0	0	0	0	0	0
Pgm2	0	0.859369147915	-0.974096252871	0.957324711889	0	0	0	0.9987214203	0	0	0	0	0.967841783296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgm2l1	0.857315671427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgp	0	0	0	0	0	0	0	0.993404767337	0	0	0	-0.921234780238	0	0	0	0	0.905561606447	0	0	0	0	0	-0.964956529947	0	0	-0.881361886883	0	-0.943315889379
Pgpep1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.965646242396	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgrmc1	0	-0.984478726417	-0.982863674976	0	0	-0.894020114732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgrmc2	0	0	0	0	0	0	0	0.941512512431	0	0	0.93933419146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgs1	0	0	0	0	0	0	0	0	0	-0.933835327677	0.907572033114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phactr2	0	0	-0.995233500781	0	0	-0.956031797636	0	0	0	0	0.883675077167	0	0	0	0.947715991717	0	0	0	0	0	0	0	0	0	0	0	0	0
Phactr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.904177110316
Phb	0	0	0	0	0	0	0	0	-0.8824473273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phb2	0	0	0	0	0	0	0	0	-0.885782303651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phc1	0	0	0	0	0	0	0	0	0	-0.915351378562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phc3	0	0	0	0	0	0.926526869546	0	0.928804205107	0	0	0	0	0	0	0	0	0.974122752261	0	0	0	0.974837379299	0	0	0	0	-0.948659192684	0	-0.992160708106
Phf1	0	0	0	0	0	0	0	0	0	0	0	-0.870271517414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.874073180707
Phf10	0	0.892801639337	0	0	0	0	0	0	0	0	0.896443654241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf11	0	0	0	0	0	0	0	0	0	0	0	0	0.887342921964	0	0	0	0	0	0	0.945839019497	0	0	0	0	0	0	0	0
Phf12	0	0	0	0	0	0	0	0	0	0	0.977424673575	0.963269892246	0	-0.962859060543	0.982956575645	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf15	-0.992863360356	-0.985627090915	-0.98518662234	-0.974882803897	0	-0.989061697062	0	-0.874791563978	-0.980483047204	0	0	0.921546005192	0	0	0	-0.946965486141	0	0	0	0	0	0	-0.983985821107	0	0	0	0	0
Phf17	0	0	0	0	0	0	0	0	0	0	0.854724072169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf19	-0.982832212935	0	0	0	0	0	0	0	0	-0.986109508878	0	0	0	0	0	0	0	-0.974846098183	0	0	0	0	0	0	0	-0.967520686292	0	-0.95974431848
Phf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893339762107	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf20	0	0	-0.935135758707	0	0	0.960398469148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf20l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914244755455	0	0	0	0	0	0	0	0	0	0	0
Phf21a	0	0	0	0	0	0	0.973644899242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf23	0	0	0	0	0	0	0	0	0	0	0.899521716482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf5a	0	0	0	0	0	-0.90147661846	0	0	0	0	0	0	0	0	0	0.941714846592	0	0	0	0	0	0	0	0	0	0	0	0
Phf6	-0.912504063847	0.850126351226	0	0	0	0	0	0	-0.89288223758	0	0	0	0	0	0	0	0.920108141152	0	0	0	0.975900709892	0	0	0	0	0	0	0
Phgdh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.904218452015
Phip	-0.927275492119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945830409533	0	0	0	0	0	0	0	0	0	0	-0.918487095319
Phka2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.875085209695
Phkg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.904276740113	0	0	0
Phlda1	0.850035946601	0	0	-0.976015437375	0	-0.972114144285	0	0	0	0	0.985479295188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phlda3	0	0	-0.937049699538	0	0.936083929932	-0.968197120175	0	0	-0.987409939908	0	0	-0.913909368347	0	0	0	0	0	0	0	0	0	0	-0.922891781066	0	0	-0.978731660252	-0.984106425598	-0.987735047665
Phldb1	0	0	0	0	0	0	0	0	-0.945654567764	0	0.984613993775	0.975422856872	0	-0.979649303116	0.926832523279	-0.97227145449	0	0	0	0	0	0	0	0	0	0	0	0
Phlpp1	0	-0.981133262719	-0.91850282634	0	-0.961175841347	0	0	0	0	-0.99418476608	0	0	0.980283181726	0	0	0	0	-0.945009595923	0	0	0	0	0	0	0	0	-0.93681373423	-0.98917705788
Phospho2	0	0	-0.92229924596	0	0	0	0	0	0	0	0	0	0	0	0	0.867953282334	0	0	0	0	0	0	0	0	0	0	0	0
Phpt1	0	0	0	0	0	0	0	0	0	0	0	0	-0.94064161589	0	0	0.897735148888	0	0	0	0	0	0	0	0	0	0	0	0
Phrf1	0	0	0	0	0	0	0	0	0	0	0.895556827917	0	0	0	0.944982328048	0	0	0	0	0	0	0	0	0	0	0	0	0
Phtf2	-0.977457447589	-0.973262508783	0	0	0	0	0	0	-0.888294023261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phyh	0	0	0	0.903120681565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.956556164987
Pi4k2a	0	0	0	0	0	0	0	0	0	-0.95645653519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pi4k2b	0	0	-0.980032091282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901424518595	0	0	0	0	0	0	0	0	0	0	0
Pias2	0	0.882082233769	0	0	0	0.913194339809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pias3	0	0	0	0	0	0	0	0	0	0	0	0	0.96585288154	0	0	0	0.874027612156	0	0	0	0	0	0	0	0	0	0	0
Pias4	0	0	0	0	0	0	0	0	0	-0.9153041855	0.935205713572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pibf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.924071607605	0
