Hybridization REF_at	Iron01	Iron02	Iron03	Iron04	Iron05	Iron06	Iron07	Iron08	Iron09	Iron10	Iron11	Iron12	Iron13	Iron14	Iron15	Iron16	Iron17	Iron18	Iron19	Iron20	Iron21	Iron22	Iron23	Iron24
Composite Element REF_at	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2
GBAA4918_at	10.95714042	10.8798567	11.1402752	11.44537611	10.93368836	10.87106998	11.06912992	11.42368494	11.42730268	11.20329345	11.30445186	11.62105705	11.34710439	11.16436437	11.2901585	11.40806435	11.93585187	11.37724276	11.12312581	12.02397212	11.37232861	10.69947535	12.01627802	12.21905526
GBAA4919_at	9.607716456	9.411498267	9.509510319	9.428541463	9.577856548	9.525504192	9.524087481	9.686760534	9.551080846	9.638005401	9.678380892	9.625627508	9.690030697	9.65920071	9.792099096	9.749226499	9.85196695	9.85149846	9.922285788	10.40157522	10.09606552	10.14517613	10.61118395	10.53300767
GBAA4920_at	9.481549313	9.54572667	9.288642858	9.295456111	9.498280518	9.569404991	9.453860562	9.277312606	9.486270807	9.621579803	9.514634445	9.583643887	9.557048088	9.503715113	9.450708034	9.480477285	9.236842347	9.488497897	9.395495896	9.40825246	9.524362962	9.800831751	9.584703351	9.469085271
GBAA4921_at	9.774829143	9.907585092	9.719043049	9.627442916	9.800688648	9.82632213	9.782735666	9.617318202	9.752127976	9.772018229	9.871300778	9.88078086	9.897776835	9.875724263	9.855694748	9.78292125	9.696090651	9.928723256	9.976762466	9.820595002	9.987928724	10.20747587	9.721164064	9.740093898
GBAA4922_at	5.637428194	5.777946906	5.507383901	5.607020188	5.678312456	5.703573959	5.699135937	5.671107589	5.881658318	5.929405844	5.715771893	5.711999453	5.863986045	5.854913982	5.881981169	5.763964793	6.375747701	6.333959327	5.900383232	6.359386208	6.140208267	5.822891755	6.656557766	6.9494366
GBAA4923_at	8.845947769	8.886201105	8.773449582	8.86306092	8.858978228	9.026701999	8.719001652	8.588401624	8.700598166	8.696560135	8.870558449	8.756838495	8.794987842	8.926127569	8.918097086	8.708285345	9.246466954	8.909357653	9.657521705	9.346598451	8.616267134	8.345441492	8.610672276	8.51896578
GBAA4924_at	12.31328411	12.24442819	12.06652301	11.98048689	12.2006213	12.16932958	12.16575284	11.89531018	11.92405494	11.74496623	11.46479505	11.60972558	12.11049657	12.02654037	12.01623669	11.90194538	11.14555444	11.77656565	11.49683058	11.10124826	11.98668105	12.60216342	11.33835787	11.33330367
GBAA4925_at	9.70401879	9.588950262	9.437186446	9.376368454	9.532465641	9.61619066	9.561762199	9.526302141	9.524535282	9.494102197	9.653565301	9.8002485	9.654108839	9.576592822	9.622180673	9.622786236	10.05219239	9.758915228	10.28784658	10.71961176	9.446931437	9.745302741	10.76172853	10.78520814
GBAA4926_at	5.803966706	5.796273568	5.744015104	5.714441271	5.789953769	5.89245776	5.745075539	5.749548772	6.028668587	5.903495395	6.139769961	6.172890234	5.947262202	5.865119885	5.936003307	5.92264647	5.819383051	5.894575883	6.010987175	6.153927794	5.851366627	5.984992874	6.166883361	6.306025682
GBAA4927_at	11.39621575	11.42265044	11.52474124	11.48137559	11.53073276	11.56500997	11.49254299	11.35624375	11.43033693	11.04636642	11.16104192	11.62436886	11.07840166	11.2970414	11.32254151	10.97336012	12.30715895	12.26360023	12.22395144	12.33803087	11.80096078	12.19604764	12.40643531	12.61810827
GBAA4928_at	11.25333342	11.3218827	11.41806323	11.4112378	11.45061419	11.57601765	11.44988637	11.21789791	11.32660636	10.89439491	10.94038697	11.54966417	10.97068836	11.15234883	11.20008375	11.02694153	12.29137033	12.26604272	12.11563637	12.39252666	11.70084324	12.06872795	12.37137016	12.62713744
GBAA4929_at	11.89580806	11.8999401	11.70432663	11.7490076	11.86077576	11.84559337	11.76460606	11.60637514	11.78503945	11.75345199	11.61360956	11.54607008	11.83378876	11.6912457	11.6245755	11.56942457	11.35273764	11.50070382	11.20839043	11.34152871	11.76306452	11.9028729	11.36609771	11.35393603
GBAA4930_at	11.54744025	11.40526131	11.22294814	11.2470929	11.40693559	11.32310698	11.21872251	11.28077885	11.37803863	11.29638586	11.41280178	11.28857301	11.4265149	11.31730601	11.26141005	11.38706787	10.95640261	10.94911223	10.90187752	11.14535232	10.9777445	11.0321141	10.50920046	10.58550218
GBAA4931_at	11.50137257	11.51383465	11.10321701	11.18600344	11.46699027	11.48579022	11.15006243	11.19710735	11.19808229	11.21872314	11.08698925	11.21807358	11.38767192	11.34626157	11.31478105	11.3165715	11.20838778	11.05108332	11.20341078	11.11560988	11.25478387	11.08768852	11.59570065	11.51758906
GBAA4932_at	12.02943046	12.00198928	11.85026323	11.84221447	12.06647241	12.06935261	11.91836333	11.86290143	11.74410349	11.7908118	11.66245405	11.77536696	11.97938855	11.92613052	11.93138552	11.9206905	11.67524865	11.48724366	11.64290246	11.6609791	11.71151366	11.60649809	11.96553544	11.88683029
GBAA4933_at	12.66005362	12.57226107	12.48170325	12.56089708	12.61766861	12.59484523	12.54386097	12.49906857	12.45709347	12.44640108	12.38765239	12.28552526	12.566565	12.48906673	12.48642267	12.52628004	12.72605674	12.53842789	12.54772477	12.42780319	12.65440417	12.41557999	12.57539411	12.63543821
GBAA4934_at	11.27287318	11.2805643	11.27661147	11.22117125	11.32406737	11.3087625	11.3508885	11.27720964	11.26977167	11.29937887	11.27290784	11.29363109	11.25526747	11.29860089	11.39577877	11.301826	11.40830697	11.49897462	11.23653792	11.44385125	11.5392327	11.74451596	11.87653485	11.80772178
GBAA4935_at	12.55577416	12.55424962	12.6467388	12.56977866	12.51205701	12.57543923	12.65355772	12.63099618	12.54369464	12.5754258	12.64365792	12.70335492	12.63523895	12.62034704	12.74225943	12.71596352	12.76398525	12.9197928	12.75219604	12.92759734	12.83524764	13.06302781	13.20355953	13.03295094
GBAA4936_at	12.01334379	11.94579176	12.04936228	11.96163813	11.93000373	11.94217353	12.03937635	12.05555435	12.0041986	11.96164531	12.06001217	12.10277427	12.03088739	12.06871201	12.15593295	12.04401112	12.20080408	12.38837174	12.17418255	12.33993217	12.34677497	12.56468639	12.58420793	12.533393
GBAA4937_at	9.711738043	9.730110622	9.989913266	9.987241894	9.779778285	9.827008776	9.87820017	10.01173765	9.871623976	9.819187552	9.999166918	10.19090214	9.924589367	9.907804337	9.966463088	10.05271732	9.52388966	8.888116612	9.686133596	9.418507377	9.233481447	8.674309992	9.225159737	9.321083542
GBAA4938_at	12.65217869	12.60837962	12.40421172	12.48676254	12.6442006	12.56181381	12.49756717	12.4270088	12.36213293	12.31157383	12.27752065	12.28010002	12.50107157	12.4179919	12.4139398	12.41644652	12.35870108	12.4916891	12.09636773	12.16463918	12.46905164	12.53170835	11.86454369	11.9007421
GBAA4939_at	11.95856251	11.91557855	11.80464395	11.85811643	11.91912181	11.93349137	11.88509724	11.87069843	11.82141264	11.82511536	11.729656	11.63286131	11.87728731	11.84622829	11.76584648	11.82647815	11.43647987	11.80756485	11.68731702	11.52327395	11.59551973	11.85858396	11.84776721	11.85161736
GBAA4940_at	12.21821875	12.21803527	12.18270904	12.1899271	12.13617383	12.22623031	12.22478674	12.23292221	12.10879035	12.18502286	11.97582067	11.92768378	12.20656929	12.28234905	12.11906144	12.16560415	11.90046981	12.25755615	12.16655261	11.93741872	12.08946175	12.2974648	11.97674704	12.11476015
GBAA4941_at	11.58747773	11.5918251	11.5529829	11.54347821	11.48497463	11.50601818	11.55688231	11.46993294	11.55451613	11.48191553	11.1084044	11.31039958	11.46635747	11.34615589	11.32041185	11.35055327	10.4357883	9.653003825	10.30436279	10.45219032	10.0497194	10.15247709	10.3807726	10.49938382
GBAA4943_at	12.15338612	12.1673533	11.93124473	11.94253034	12.11022981	12.10531228	11.96803907	11.82864667	11.85269795	11.84928795	11.72476397	11.72293489	11.94903809	11.87213044	11.74327899	11.78416648	11.24532623	11.45790261	11.25764051	10.8041447	11.55678745	11.72917149	10.55537082	10.39112863
GBAA4944_at	11.81247469	11.8433064	11.7304332	11.67370903	11.85454415	11.84422087	11.76134635	11.63895364	11.52917646	11.56977505	11.59563137	11.49126345	11.69041797	11.66409348	11.57737138	11.54813757	11.10189764	11.4696045	11.12690828	10.50708928	11.54161174	11.82728491	10.15560783	10.19092349
GBAA4945_at	11.8692733	11.86796857	11.83724305	11.80932437	11.87125021	11.91425171	11.90842841	11.64192447	11.66591885	11.64592292	11.63697458	11.71920992	11.6524014	11.72444441	11.70149691	11.56808643	11.53900714	11.51536398	11.85504977	11.53838637	11.42396954	11.71741092	10.88897372	11.0281575
GBAA4946_at	8.802609242	8.810569594	9.002127094	8.9472426	9.022594434	9.081152985	9.061857912	8.971128718	8.559898098	8.840631698	8.865055087	8.739406371	8.925369106	8.912889804	9.088209351	9.104825046	8.479537931	8.902821553	8.978050338	8.863817447	8.889914243	9.227126367	9.350343877	9.225951652
GBAA4947_at	12.34328972	12.37151219	12.39212371	12.39349736	12.43185345	12.41402271	12.43854347	12.41219918	12.21133188	12.13514469	12.29167414	12.24673272	12.27480994	12.25004351	12.4052067	12.40970521	12.40171379	12.51790407	12.71252713	12.48995475	12.38094543	12.43257535	12.58080192	12.54275988
GBAA4948_at	12.56592771	12.47815354	12.29375356	12.35104772	12.5003423	12.40919922	12.43627387	12.42776793	12.39017856	12.31550712	12.26124314	12.36816814	12.38692504	12.33232678	12.4309544	12.48125937	12.39383145	12.28108177	12.52286969	12.45027453	12.21149639	12.28976762	12.22181047	12.13708388
GBAA4949_at	11.72571474	11.64055397	11.63762201	11.7013074	11.73572806	11.67752929	11.70464008	11.7509171	11.35127324	11.3233376	11.28709052	11.33597753	11.63600075	11.58729067	11.65285827	11.65809391	11.68088579	11.57729379	11.64293321	11.44470624	11.68403652	11.51138448	11.87250937	11.77473387
GBAA4950_at	10.83541507	10.8723061	10.63465152	10.51762018	10.89090132	10.88006168	10.79221349	10.63193736	10.11905304	10.190493	10.12658049	10.01273708	10.70794965	10.68470806	10.55128329	10.58531935	9.251863095	10.12234321	8.892079311	8.814792375	10.64748999	11.10793489	8.548791039	8.461877653
GBAA4951_at	7.939171263	8.110409465	7.870325993	7.791146847	7.979244682	7.980611316	7.997453825	8.018206223	7.876879706	7.583062569	7.884188545	7.849571562	8.13349987	8.012624349	7.949266417	7.733616071	7.314921784	7.900290242	7.398461995	7.431156401	8.182123842	8.554116774	7.234812685	7.010715199
GBAA4952_at	12.3707	12.38715346	12.25282005	12.24275687	12.38974369	12.37376668	12.35264281	12.2213159	11.97987459	11.93659372	12.12328458	12.14871409	12.31144341	12.24971061	12.32042504	12.2246374	11.75257788	12.03325725	11.79831835	11.74744625	12.22273796	12.47608782	11.21500856	11.3386299
GBAA4953_at	8.655523765	8.81994143	8.736710437	8.688752794	8.726217355	8.789856399	8.729742537	8.648974103	8.723075911	8.828242939	8.73110815	8.637916504	8.75716292	8.70161566	8.632736865	8.685527184	7.890365436	8.180561685	8.244007316	7.937796185	8.183836707	8.305992254	8.584146962	8.37371892
GBAA4954_at	7.510347399	7.535997144	7.670450401	7.612534928	7.425390105	7.613796296	7.615174388	7.63708096	7.649458525	7.694990975	7.63934604	7.524557939	7.547210984	7.647099815	7.405063609	7.515883381	6.489696504	6.651269988	6.46854983	6.62790182	6.627550928	6.711877872	7.379513158	7.07890857
GBAA4955_at	8.577792602	8.697186558	8.443896208	8.405962752	8.653402164	8.671212727	8.443912171	8.496299525	8.552089981	8.763685132	8.526103793	8.39009482	8.717448554	8.653756742	8.447628218	8.485993253	7.475553625	7.791217538	7.862798819	7.812461214	7.672615683	7.835536304	8.394329963	8.071535361
GBAA4956_at	12.66193385	12.63697967	12.42963806	12.42940861	12.60570063	12.62075213	12.43289924	12.33416069	12.50002392	12.52804133	12.41569124	12.34495298	12.58465608	12.50108625	12.41274143	12.40178222	11.85892745	11.93438279	11.95279693	11.78236513	12.11912523	12.03210735	12.21019281	12.30429642
GBAA4957_at	13.62396804	13.59037614	13.45769709	13.46890062	13.57807683	13.59207627	13.54742498	13.48722529	13.69428564	13.69964683	13.70959349	13.69196698	13.52284647	13.53806247	13.53155054	13.60202276	13.97792726	13.91879299	14.13271653	14.24320204	13.56021224	13.59802057	13.76761934	13.85312581
GBAA4958_at	10.46771037	10.46503256	10.19289879	10.18605652	10.50133762	10.52744645	10.3787299	10.23859636	9.670540537	9.768695948	9.645072525	9.413064298	10.19819685	10.1615904	10.12132325	10.15471678	8.746191622	9.598723714	8.929248962	8.488041099	10.09307878	10.72641923	9.26995646	9.218171364
GBAA4959_at	11.29396158	11.1509612	10.97720173	10.97027502	11.16883662	11.20530934	11.09333039	10.97290939	10.70882439	10.6265779	10.66257408	10.48060309	10.98037818	10.93582729	10.89377168	10.93877241	10.15003821	10.88300326	9.891385954	9.92398075	11.01911827	11.52329597	9.708066311	9.514722712
GBAA4960_at	10.42867792	10.40735238	10.1950044	10.18650214	10.50961589	10.43296508	10.31025369	10.17011452	9.97724139	10.0166005	10.1197308	10.01456494	10.33515753	10.2247842	10.20455682	10.21837869	9.273450892	9.628837469	9.420434883	9.114640706	9.981098411	10.24420635	8.755894771	8.858363436
GBAA4961_at	10.23286134	10.18402492	10.44532654	10.45675524	10.25480391	10.33227225	10.59980784	10.35537469	9.891985548	9.930322159	10.15812607	9.942394086	10.28285412	10.3568555	10.57055678	10.40984037	9.693655604	10.10632463	10.00353174	9.512565331	10.29495413	10.66924696	9.533107118	9.353328586
GBAA4962_at	10.95378826	10.86819837	10.36883456	10.3898549	10.90092512	10.88076619	10.47684332	10.33778276	10.38236084	10.43036506	10.30889063	10.25561219	10.56885359	10.50310842	10.41042071	10.321952	10.29086454	10.49142491	10.12497836	9.661516355	10.86556752	11.23353732	9.409508173	9.391288365
GBAA4963_at	11.10560859	10.97597962	10.47391056	10.43082688	11.01134681	10.9597626	10.56997298	10.46846118	10.56275792	10.52333666	10.37094876	10.36973229	10.71346363	10.64842953	10.51321101	10.36945828	10.56186727	10.85061803	10.39397387	9.970724862	11.20450426	11.55799369	9.663531042	9.519754613
GBAA4964_at	5.641967681	5.569163065	7.947932973	7.849692055	5.555010196	5.597880616	8.15451201	8.218175942	5.48373126	5.756253992	6.694336732	6.764027962	5.690317452	5.45963487	6.556456872	6.906840563	5.614491058	5.691761901	6.520416708	6.489527731	5.640865704	5.797863344	6.477205685	6.712461404
GBAA4965_at	6.648667281	6.599381433	6.535832704	6.515481602	6.38449133	6.607664947	6.564480528	6.480110889	6.620399836	6.659544787	6.618233691	6.523562774	6.613141577	6.597632035	6.549328975	6.714971094	6.44012601	6.266912756	6.254313161	6.516719663	6.208285343	6.276204893	6.377488472	6.206120981
GBAA4966_at	5.727928528	5.541789431	5.527220981	5.621611756	5.597725609	5.632069108	5.604873808	5.587431063	5.533376642	5.829212865	5.692716691	5.612427414	5.597344653	5.565980707	5.638103877	5.773896906	5.586844443	5.58415429	5.608531895	5.704425772	5.498730761	5.479186494	5.848332351	5.451633265
GBAA4967_at	11.53321429	11.34690567	10.95778977	11.07531882	11.35708102	11.29556751	11.02125605	11.57715137	11.62004259	11.70115228	11.50864645	10.85476362	11.35614321	11.4516919	11.2426744	11.52942137	12.30112494	12.08338184	12.3017746	13.18254622	11.48686136	11.52223619	12.65571013	12.95839311
GBAA4968_at	6.402625939	6.46321439	6.186215704	6.219803821	6.65066457	6.417179253	6.28396485	6.388100189	6.576388829	6.803494503	6.662881345	6.480895493	6.56441377	6.403039827	6.565151201	6.54148461	7.008728295	7.261989079	7.414155742	7.414536952	6.964060097	6.632156758	7.537036713	7.606304445
GBAA4969_at	5.629342354	5.605709813	5.444411233	5.51140068	5.639896713	5.642919494	5.501816963	5.652207181	5.847572562	5.903008997	5.615440553	5.569019484	5.622510403	5.622700017	5.668583208	5.686846531	6.2708554	6.583172836	6.13742744	7.28809234	5.952321031	5.800561827	6.528756344	6.799807843
GBAA4970_at	4.967030333	5.056324353	4.906579916	4.976165773	4.944038383	5.03096445	4.814357681	4.894706679	4.980596746	5.237393284	5.142305299	4.943064416	5.044168145	4.975870314	4.93785617	5.023095795	5.198864947	5.366714532	5.131494285	5.530614086	5.15640264	4.981062376	5.650781601	5.518199877
GBAA4971_at	9.83786038	9.874785488	9.828254978	9.783031992	9.946330263	9.949742099	9.814459204	9.687473279	9.660656833	9.81302112	9.618514825	9.543698669	9.820268873	9.764241534	9.695449509	9.833470844	10.06392487	9.831821846	9.778811881	9.819237392	9.666758702	9.331598202	10.36717348	10.2184718
GBAA4972_at	10.26084522	10.26796126	10.34737193	10.20331324	10.36276367	10.3789282	10.25341885	10.09736751	10.07895957	10.26016304	10.13973673	10.03164832	10.29833713	10.23603187	10.22715302	10.19187763	10.72299251	10.43426151	10.50068681	10.47053014	10.24826502	9.839346879	11.10090843	10.80699342
GBAA4973_at	9.692899746	9.941031384	9.903441433	9.849929309	9.948689131	10.09918734	9.897607828	9.699269186	9.667830047	9.978977594	10.13705635	9.905682094	9.915001337	9.903525153	10.05595254	10.04033192	10.55478133	10.51226888	10.59321017	10.59086212	10.21605456	9.795053748	11.30357542	10.9922171
GBAA4974_at	9.644255573	9.922913854	9.869203842	9.817412919	9.830466701	9.91909868	9.852018889	9.634877646	9.724354058	9.856980555	9.97123617	9.71157924	9.783033347	9.770412955	9.977029031	9.982911146	10.41380809	10.34505181	10.39274443	10.57217584	10.02141853	9.587470578	10.8842286	10.88659686
GBAA4975_at	11.46460883	11.37927675	11.20149327	11.31422251	11.49250809	11.26565969	11.34180501	11.19880969	11.01637531	10.81810257	10.87610217	11.04294426	11.07241635	10.98593223	11.11090235	11.01332976	10.31679912	9.911125467	10.69752158	10.35654801	10.12178205	10.22723891	10.20951156	10.06408816
GBAA4976_at	10.43099101	10.54514493	10.37905274	10.41499245	10.50898328	10.56374852	10.42945455	10.25969344	10.48019852	10.65313888	10.63512499	10.44589408	10.55565068	10.46137539	10.56286581	10.5870167	10.96597142	10.91796586	10.73489515	11.27786898	10.60845515	10.24438637	11.2201656	11.19476507
GBAA4977_at	10.25576114	10.2791525	10.18453747	10.18344024	10.23220027	10.25739193	10.1317367	10.04203456	10.28889585	10.42642289	10.31943547	10.15218422	10.33736391	10.18635718	10.25124613	10.23087073	10.78529455	10.61945042	10.60005489	11.20956725	10.35940484	10.10603993	11.28028159	11.19775673
GBAA4978_at	5.562088949	5.674563148	5.559125325	5.641115779	5.702403377	5.667558173	5.746713177	5.591781945	5.46118979	5.88138592	5.580871656	5.66138843	5.574251782	5.600354521	5.676016789	5.53291687	5.639989054	5.912041271	5.818902327	5.744178796	5.738457548	5.733302946	6.140240084	6.153119799
GBAA4979_at	5.552512341	5.624866369	7.20163771	7.243334844	5.67658742	5.620727804	7.559690733	7.557369849	5.45350437	5.602629013	6.43758263	6.295095561	5.517681466	5.56672449	6.457954702	6.723940148	5.538282025	5.701334012	6.319773126	6.522195505	5.509361015	5.463346628	6.396878727	6.474523981
GBAA4980_at	5.765724985	5.775090597	7.368694443	7.50625777	5.904107665	5.886337014	7.643784237	7.621659815	5.656283398	5.762983206	6.652910882	6.55320307	5.708414184	5.755744675	6.653402027	6.632110896	5.866465912	5.793312375	6.55263154	6.79009113	5.709704033	5.707851847	6.445373212	6.488551423
GBAA4981_at	11.90636969	11.86760073	11.81895839	11.74851941	11.92922177	11.88833453	11.80621849	11.69863058	11.66292547	11.66910874	11.45314985	11.47422347	11.72507938	11.73326992	11.80198594	11.77915277	11.52101018	11.30239534	11.7111815	11.43242511	11.55001212	11.68561951	11.28054118	11.25387911
